FileNum,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
961,961.txt,1,25,99,88.48,1.59,25.77,25,32,64,36,4,0,0,0,0,0,0,4,16,16,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,16,4,0,0,0,4,0,0,0,0,0,4,4,0,4,0,4,0,0,4,0,12,4,0,8,0,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
962,962.txt,1,10,99,50,43.37,25.77,10,40,60,40,0,0,0,0,0,0,0,0,10,20,10,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
963,963.txt,1,19,63.17,85.38,50.35,25.77,19,10.53,73.68,47.37,15.79,10.53,5.26,0,0,0,5.26,5.26,0,15.79,15.79,0,0,0,26.32,10.53,10.53,0,10.53,5.26,0,0,0,0,0,0,15.79,0,0,0,0,10.53,0,0,5.26,0,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,0,21.05,5.26,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,0,21.05,5.26,15.79,0,0,0,0,0,0,0,0,0
964,964.txt,1,25,97.89,65.56,1,25.77,25,16,72,40,8,4,0,0,0,4,0,4,4,20,4,0,4,0,12,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,4,0,0,4,0,0,8,0,0,4,4,0,0,8,0,8,4,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,8
965,965.txt,1,7,99,50,89.63,25.77,7,14.29,42.86,28.57,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,966.txt,1,16,54.96,89.42,7.84,25.77,16,37.5,75,31.25,12.5,6.25,0,0,0,0,6.25,6.25,0,6.25,0,6.25,6.25,0,6.25,0,0,0,18.75,6.25,0,0,0,0,0,0,12.5,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,6.25,0,12.5,0,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,25,6.25,6.25,0,0,0,0,0,0,0,0,12.5
967,967.txt,1,24,99,33.83,48.89,25.77,24,25,83.33,37.5,0,0,0,0,0,0,0,0,12.5,12.5,4.17,0,4.17,4.17,12.5,0,0,0,0,4.17,0,0,0,0,0,0,8.33,4.17,4.17,0,0,16.67,0,0,0,8.33,0,8.33,0,0,0,0,4.17,0,0,0,4.17,8.33,0,0,8.33,0,0,0,12.5,0,12.5,4.17,4.17,4.17,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,4.17,8.33,0,0,0,0,0,0,0,0,0
968,968.txt,1,22,99,18.16,96.4,25.77,22,27.27,77.27,40.91,9.09,9.09,9.09,0,0,0,0,0,9.09,18.18,0,0,4.55,0,0,0,0,0,13.64,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,4.55,4.55,0,0,0,0,0,22.73,0,13.64,9.09,13.64,0,0,0,0,0,0,0,0,0,0,0,13.64,4.55,4.55,0,0,0,0,0,0,0,0,4.55
969,969.txt,1,26,92.84,98.93,38.39,25.77,26,11.54,80.77,53.85,15.38,11.54,0,11.54,0,0,0,3.85,7.69,23.08,3.85,3.85,7.69,0,15.38,7.69,7.69,0,0,7.69,0,0,0,0,0,0,11.54,0,0,0,0,3.85,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,11.54,11.54,0,0,0,0,0,3.85,0,19.23,11.54,7.69,0,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0
970,970.txt,1,19,76.19,70.08,19.27,25.77,19,21.05,73.68,47.37,5.26,5.26,0,0,0,5.26,0,0,10.53,10.53,10.53,0,10.53,5.26,15.79,5.26,5.26,0,0,0,0,0,0,0,0,0,10.53,0,0,0,5.26,0,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0,0,5.26,0,0,5.26,0,0,10.53,5.26,0,21.05,0,15.79,5.26,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0
971,971.txt,1,13,99,50,1.4,99,13,38.46,53.85,30.77,0,0,0,0,0,0,0,0,7.69,23.08,0,0,0,0,0,7.69,7.69,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,7.69,0,0,0,0,0,0,0,0,15.38,0
972,972.txt,1,9,98.75,50,58.07,25.77,9,11.11,55.56,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
973,973.txt,1,27,92.84,77.05,4.97,25.77,27,22.22,70.37,37.04,7.41,3.7,0,0,0,3.7,0,3.7,7.41,11.11,7.41,0,3.7,0,14.81,11.11,3.7,0,7.41,0,0,0,0,0,0,0,7.41,0,0,3.7,0,3.7,0,3.7,0,0,0,0,11.11,7.41,3.7,0,0,0,0,0,0,3.7,0,0,3.7,0,0,7.41,3.7,0,14.81,3.7,3.7,7.41,0,0,11.11,0,0,0,0,0,0,0,0,0,18.52,3.7,11.11,0,0,0,0,0,0,0,0,3.7
974,974.txt,1,8,99,50,1,25.77,8,12.5,37.5,37.5,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
975,975.txt,1,12,99,50,1,25.77,12,33.33,58.33,25,0,0,0,0,0,0,0,0,8.33,16.67,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
976,976.txt,1,10,77.33,84.14,43.37,25.77,10,30,100,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,30,30,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,20,10,10,0,30,0,0,10,0,0,0,0,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0
977,977.txt,1,14,99,76.25,89.63,25.77,14,28.57,71.43,42.86,14.29,14.29,7.14,7.14,0,0,0,0,14.29,14.29,0,0,0,0,7.14,0,0,0,28.57,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,0,21.43,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,0,0,0,0,0,0,0,14.29
978,978.txt,1,9,74.89,13.32,1,25.77,9,44.44,77.78,44.44,0,0,0,0,0,0,0,0,11.11,11.11,22.22,0,0,11.11,22.22,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
979,979.txt,1,25,95.99,50,87.83,25.77,25,12,96,60,8,8,0,0,8,0,0,0,16,16,4,4,4,8,8,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,20,0,12,8,0,0,0,12,8,16,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,16,4,8,0,0,0,0,0,0,4,0,0
980,980.txt,1,13,42.69,50,1,1,13,30.77,69.23,30.77,7.69,0,0,0,0,0,0,7.69,7.69,0,15.38,0,0,7.69,23.08,0,0,0,0,0,7.69,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,0,0,0,0,0,15.38,0,0,15.38,0,0,0,23.08,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,981.txt,1,13,99,50,1,1,13,23.08,38.46,15.38,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,15.38,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,7.69,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0
982,982.txt,1,15,99,50,82.75,25.77,15,13.33,60,26.67,0,0,0,0,0,0,0,0,6.67,20,0,0,0,0,6.67,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,33.33,6.67,0,0,0,0,0,0,13.33,0,13.33,0
983,983.txt,1,15,83.85,25.24,1,25.77,15,20,80,33.33,6.67,6.67,6.67,0,0,0,0,0,0,13.33,0,0,6.67,6.67,20,0,0,0,6.67,6.67,0,0,0,0,0,0,6.67,0,0,0,0,6.67,0,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,6.67,0,0,13.33,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0
984,984.txt,1,29,97.44,95.75,11.5,99,29,24.14,82.76,44.83,10.34,6.9,0,0,3.45,3.45,0,3.45,6.9,20.69,0,3.45,6.9,0,6.9,3.45,3.45,3.45,0,3.45,6.9,6.9,0,0,0,0,13.79,0,0,3.45,0,3.45,0,0,0,3.45,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,3.45,17.24,3.45,6.9,6.9,13.79,0,0,6.9,0,0,3.45,0,0,0,3.45,0,6.9,3.45,3.45,0,0,0,0,0,0,0,0,0
985,985.txt,1,26,99,77.92,38.39,25.77,26,15.38,69.23,42.31,7.69,3.85,0,0,0,0,3.85,3.85,11.54,19.23,0,3.85,3.85,0,7.69,0,0,3.85,11.54,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,19.23,3.85,7.69,7.69,3.85,0,0,3.85,0,0,0,0,0,0,0,0,15.38,3.85,7.69,0,0,0,0,0,0,0,0,3.85
986,986.txt,1,9,92.84,86.68,1,25.77,9,22.22,44.44,22.22,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,22.22,0,0,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
987,987.txt,1,11,92.84,50,99,99,11,27.27,81.82,36.36,0,0,0,0,0,0,0,0,9.09,9.09,9.09,0,9.09,0,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,9.09,0,0,18.18,0,0,36.36,9.09,18.18,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
988,988.txt,1,18,92.84,71.09,23.51,98.27,18,27.78,77.78,33.33,11.11,11.11,5.56,0,0,5.56,0,0,0,16.67,0,5.56,0,0,22.22,5.56,0,0,11.11,0,5.56,5.56,0,0,0,0,11.11,0,0,0,5.56,5.56,5.56,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,5.56,0,0,5.56,0,0,5.56,11.11,0,11.11,5.56,5.56,0,0,0,0,5.56,0,0,5.56,0,0,0,5.56,0,11.11,5.56,0,0,0,0,0,0,0,0,0,5.56
989,989.txt,1,9,99,50,58.07,25.77,9,11.11,88.89,33.33,0,0,0,0,0,0,0,0,11.11,22.22,0,0,0,0,33.33,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,22.22,0,0,22.22,0,0,11.11,11.11,0,22.22,0,22.22,0,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
990,990.txt,1,11,92.84,50,99,25.77,11,27.27,81.82,36.36,9.09,0,0,0,0,0,0,9.09,0,18.18,9.09,0,0,0,9.09,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,36.36,0,27.27,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
991,991.txt,1,17,92.84,50,28.81,25.77,17,23.53,76.47,47.06,5.88,0,0,0,0,0,0,5.88,5.88,17.65,5.88,5.88,0,5.88,17.65,5.88,5.88,5.88,5.88,5.88,0,0,0,0,0,0,5.88,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,11.76,0,11.76,0,0,11.76,0,5.88,11.76,0,0,5.88,17.65,0,17.65,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,23.53,5.88,11.76,0,0,0,0,5.88,0,0,0,0
992,992.txt,1,24,99,50,48.89,92.4,24,8.33,95.83,50,0,0,0,0,0,0,0,0,12.5,25,8.33,4.17,8.33,0,12.5,12.5,8.33,0,4.17,4.17,4.17,4.17,0,0,0,0,8.33,8.33,0,0,0,12.5,0,0,0,8.33,0,8.33,8.33,8.33,0,0,0,0,0,0,0,12.5,8.33,0,4.17,0,0,0,8.33,4.17,12.5,4.17,4.17,4.17,4.17,8.33,8.33,8.33,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0
993,993.txt,1,8,92.84,50,99,25.77,8,37.5,62.5,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,12.5,0,37.5,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
994,994.txt,1,10,92.84,15.86,43.37,25.77,10,20,80,40,0,0,0,0,0,0,0,0,10,10,10,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,10,10,0,0,20,10,10,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
995,995.txt,1,34,58.07,81.12,6.2,79.41,34,14.71,82.35,50,11.76,5.88,0,0,0,0,5.88,5.88,5.88,11.76,11.76,2.94,8.82,0,14.71,2.94,0,2.94,2.94,5.88,2.94,2.94,0,0,0,0,8.82,0,0,0,0,14.71,5.88,2.94,0,0,5.88,0,0,0,0,0,0,0,0,0,0,8.82,0,0,8.82,0,0,0,14.71,0,5.88,0,2.94,2.94,14.71,0,0,0,0,0,0,0,0,0,0,0,5.88,2.94,2.94,0,0,0,0,0,0,0,0,0
996,996.txt,1,12,99,50,1.79,25.77,12,50,58.33,33.33,0,0,0,0,0,0,0,0,0,25,8.33,0,0,0,16.67,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
997,997.txt,1,16,97.17,99,1,99,16,31.25,93.75,31.25,12.5,12.5,0,6.25,0,6.25,0,0,0,18.75,0,0,0,0,18.75,6.25,0,0,0,0,6.25,6.25,0,0,0,0,31.25,0,6.25,0,6.25,18.75,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,6.25,6.25,6.25,0,0,18.75,6.25,0,0,0,0,18.75,0,0,18.75,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
998,998.txt,1,18,99,50,58.07,1,18,11.11,83.33,44.44,0,0,0,0,0,0,0,0,22.22,16.67,5.56,0,0,0,11.11,0,0,0,11.11,5.56,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,5.56,16.67,0,5.56,5.56,5.56,0,22.22,0,11.11,11.11,5.56,0,0,5.56,0,0,0,0,0,0,0,0,22.22,5.56,5.56,0,0,0,0,0,0,0,0,11.11
999,999.txt,1,12,99,50,74.76,25.77,12,25,66.67,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,16.67,16.67,16.67,0,8.33,16.67,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,16.67,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1000,1000.txt,1,25,99,94.5,1.59,99,25,20,88,52,4,4,0,4,0,0,0,0,16,20,4,4,8,0,12,4,4,0,4,0,8,8,0,0,0,0,12,0,0,0,0,8,0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,12,8,0,4,0,0,4,16,0,8,4,0,4,16,0,0,4,0,0,0,0,0,0,0,0,20,4,4,0,0,0,0,4,0,0,8,0
1001,1001.txt,1,11,98.22,96.52,2.4,25.77,11,45.45,72.73,27.27,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,27.27,0,0,0,9.09,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,18.18,0,9.09,18.18,0,0,0,18.18,0,9.09,0,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1002,1002.txt,1,14,99,50,1.06,99,14,21.43,85.71,28.57,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,21.43,7.14,0,0,7.14,0,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,7.14,0,7.14,0,0,14.29,0,7.14,7.14,0,0,0,7.14,0,14.29,0,7.14,7.14,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1003,1003.txt,1,7,67.14,92.33,1,99,7,28.57,42.86,14.29,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
1004,1004.txt,1,17,85.18,72.17,1,25.77,17,5.88,76.47,23.53,5.88,5.88,0,0,0,5.88,0,0,0,11.76,0,0,11.76,0,0,11.76,5.88,0,29.41,5.88,0,0,0,0,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,5.88,5.88,0,5.88,0,0,11.76,0,0,11.76,17.65,0,0,11.76,0,0,0,0,0,0,0,0,23.53,5.88,11.76,0,0,0,0,5.88,0,0,0,0
1005,1005.txt,1,14,83,50,89.63,25.77,14,35.71,71.43,35.71,7.14,0,0,0,0,0,0,7.14,0,14.29,14.29,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,21.43,0,28.57,7.14,21.43,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1006,1006.txt,1,25,92.84,78.82,1,25.77,12.5,40,56,24,4,4,0,0,0,4,0,0,0,12,4,0,4,0,12,0,0,0,4,0,8,4,4,0,0,4,8,0,0,4,0,8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1007,1007.txt,1,11,99,81.84,1,25.77,11,54.55,45.45,18.18,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,18.18,0,9.09,0,0,0,18.18,9.09,9.09,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1008,1008.txt,1,37,99,91.16,54.14,25.77,18.5,18.92,78.38,45.95,8.11,5.41,0,0,5.41,0,0,2.7,13.51,18.92,2.7,0,2.7,0,5.41,5.41,5.41,0,5.41,0,0,0,0,0,0,0,10.81,2.7,0,0,0,2.7,0,0,0,2.7,0,2.7,0,0,0,0,0,0,0,0,0,13.51,2.7,0,10.81,0,0,0,5.41,0,18.92,2.7,8.11,8.11,5.41,5.41,2.7,0,0,0,0,0,0,0,0,0,16.22,5.41,5.41,0,0,0,0,0,0,0,5.41,0
1009,1009.txt,1,14,99,50,13.15,25.77,14,21.43,71.43,28.57,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,0,14.29,7.14,7.14,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,7.14,7.14,7.14,0,7.14,14.29,0,14.29,0,7.14,7.14,21.43,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0
1010,1010.txt,1,8,92.84,89.42,1,25.77,8,37.5,62.5,25,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,25,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
1011,1011.txt,1,17,73.36,72.17,1,25.77,17,47.06,70.59,29.41,11.76,11.76,0,0,0,5.88,5.88,0,0,11.76,5.88,0,0,5.88,23.53,0,0,0,0,0,0,0,0,0,0,0,17.65,0,0,0,5.88,17.65,5.88,0,5.88,0,0,5.88,5.88,0,5.88,0,5.88,0,0,5.88,0,5.88,0,0,5.88,0,0,11.76,11.76,0,5.88,0,5.88,0,11.76,0,0,5.88,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
1012,1012.txt,1,18,99,71.09,1,98.27,18,33.33,55.56,27.78,0,0,0,0,0,0,0,0,16.67,5.56,5.56,0,0,0,16.67,0,0,0,11.11,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,5.56,0,5.56,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,5.56,0,5.56,0,0,0,5.56,11.11,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,11.11,0,0,0,0,0,0,0,0,0
1013,1013.txt,1,27,82.52,86.68,92.47,1,27,25.93,77.78,33.33,7.41,7.41,0,3.7,0,0,3.7,0,3.7,11.11,3.7,3.7,7.41,0,11.11,3.7,0,0,3.7,3.7,3.7,0,3.7,0,0,3.7,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,3.7,0,3.7,3.7,0,7.41,3.7,0,29.63,7.41,14.81,7.41,3.7,0,0,3.7,0,3.7,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0
1014,1014.txt,1,10,99,84.14,3.37,25.77,10,30,80,40,0,0,0,0,0,0,0,0,20,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,20,0,0,20,0,0,0,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1015,1015.txt,1,21,99,50,2.82,95.81,21,42.86,71.43,23.81,0,0,0,0,0,0,0,0,4.76,19.05,0,0,0,0,4.76,4.76,0,0,14.29,0,4.76,4.76,0,0,0,0,0,0,0,0,0,9.52,0,9.52,0,0,0,0,9.52,4.76,0,0,0,0,0,0,0,9.52,0,4.76,4.76,0,0,0,0,0,9.52,0,9.52,0,14.29,0,0,4.76,0,0,0,0,0,0,0,0,14.29,4.76,4.76,0,0,0,0,0,0,0,0,4.76
1016,1016.txt,1,14,99,76.25,1,99,14,21.43,71.43,28.57,0,0,0,0,0,0,0,0,21.43,7.14,0,0,7.14,0,0,28.57,28.57,0,21.43,0,21.43,14.29,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1017,1017.txt,1,11,92.84,50,2.4,25.77,11,18.18,63.64,36.36,0,0,0,0,0,0,0,0,9.09,9.09,9.09,9.09,0,0,9.09,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,9.09,0,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,36.36,9.09,9.09,0,0,0,0,0,0,0,18.18,0
