FileNum,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
9169,text9169.txt,1,25,88.07,88.48,6.7,25.77,12.5,12,96,56,16,0,0,0,0,0,0,16,12,16,12,4,0,0,24,0,0,4,0,0,8,4,4,0,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,12,0,12,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
9170,text9170.txt,1,31,78.03,25.93,20.84,99,10.33,29.03,67.74,38.71,12.9,3.23,3.23,0,0,0,0,9.68,6.45,9.68,6.45,3.23,0,3.23,12.9,3.23,3.23,0,0,0,6.45,6.45,0,0,0,0,0,0,0,0,0,9.68,3.23,3.23,0,0,3.23,0,0,0,0,0,0,0,0,0,0,6.45,0,0,6.45,0,0,9.68,6.45,0,9.68,0,3.23,6.45,6.45,0,0,6.45,0,0,0,0,0,0,0,0,32.26,16.13,0,0,0,0,0,0,6.45,3.23,6.45,0
9171,text9171.txt,1,16,71.61,73.4,7.84,99,16,12.5,81.25,43.75,12.5,12.5,0,0,0,12.5,0,0,6.25,12.5,12.5,0,0,6.25,25,0,0,0,6.25,0,6.25,6.25,0,0,0,0,18.75,0,0,0,12.5,12.5,0,0,0,0,6.25,6.25,6.25,0,6.25,0,0,0,0,0,0,6.25,0,6.25,0,0,0,6.25,18.75,0,18.75,0,6.25,12.5,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
9172,text9172.txt,1,39,99,69.6,46.75,73.64,19.5,17.95,82.05,46.15,7.69,2.56,0,2.56,0,0,0,5.13,10.26,20.51,7.69,2.56,0,0,7.69,5.13,0,0,5.13,10.26,2.56,2.56,0,0,0,0,2.56,0,0,0,0,5.13,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,7.69,2.56,0,2.56,0,2.56,2.56,7.69,0,20.51,2.56,12.82,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,17.95,10.26,7.69,0,0,0,0,0,0,0,0,0
9173,text9173.txt,1,16,99,10.58,99,1,16,56.25,75,37.5,0,0,0,0,0,0,0,0,0,31.25,0,6.25,0,0,0,6.25,6.25,0,0,0,12.5,0,12.5,0,12.5,0,6.25,0,0,0,0,25,0,6.25,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,18.75,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,31.25,6.25,0,0,0,0,0,0,12.5,0,12.5,0
9174,text9174.txt,1,21,96.41,7.67,99,25.77,21,14.29,85.71,57.14,14.29,9.52,9.52,0,0,0,0,4.76,14.29,19.05,14.29,0,0,0,19.05,9.52,9.52,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,14.29,4.76,28.57,4.76,23.81,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,4.76,0,0,0,0,0,0,0,0,9.52,0
9175,text9175.txt,1,9,45.11,50,58.07,99,9,33.33,88.89,22.22,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,22.22,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,0,11.11,0,0,22.22,0,22.22,0,11.11,11.11,22.22,0,0,22.22,0,0,0,0,0,0,0,0,22.22,11.11,11.11,0,0,0,0,0,0,0,0,0
9176,text9176.txt,1,35,85.46,50,1.94,25.77,35,17.14,82.86,48.57,11.43,2.86,0,0,0,0,2.86,8.57,11.43,11.43,8.57,2.86,2.86,2.86,14.29,2.86,0,0,5.71,2.86,5.71,2.86,2.86,0,0,0,8.57,0,0,0,0,11.43,0,0,2.86,2.86,2.86,5.71,0,0,0,0,0,0,0,0,0,14.29,2.86,0,5.71,2.86,2.86,5.71,8.57,0,5.71,0,2.86,2.86,5.71,0,0,8.57,0,0,0,0,0,0,0,0,14.29,2.86,8.57,0,0,0,0,0,0,0,0,2.86
9177,text9177.txt,1,29,59.19,98.06,3.81,1,14.5,6.9,72.41,44.83,13.79,3.45,0,3.45,0,0,0,10.34,6.9,10.34,3.45,10.34,6.9,0,17.24,0,0,0,3.45,0,3.45,0,3.45,0,3.45,0,20.69,0,0,0,0,13.79,0,3.45,3.45,0,3.45,3.45,10.34,0,10.34,0,0,0,0,0,0,3.45,3.45,0,0,0,0,10.34,3.45,0,10.34,3.45,6.9,0,0,0,0,3.45,0,0,0,0,0,0,0,0,10.34,6.9,3.45,0,0,0,0,0,0,0,0,0
9178,text9178.txt,1,11,31.44,50,2.4,25.77,11,54.55,72.73,36.36,18.18,9.09,0,9.09,0,0,0,9.09,0,9.09,9.09,0,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,18.18,9.09,0,9.09,0,0,9.09,9.09,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
9179,text9179.txt,1,31,9.68,83.34,2.96,83.22,15.5,19.35,93.55,48.39,19.35,9.68,0,0,6.45,3.23,0,9.68,6.45,3.23,12.9,3.23,6.45,6.45,32.26,3.23,0,3.23,0,0,3.23,3.23,0,0,0,0,22.58,0,0,0,3.23,22.58,0,6.45,3.23,6.45,0,12.9,9.68,0,6.45,3.23,0,0,0,0,0,16.13,0,6.45,6.45,6.45,0,19.35,6.45,0,3.23,0,0,3.23,16.13,0,0,3.23,0,0,0,0,0,0,0,0,22.58,6.45,12.9,0,0,0,0,3.23,0,0,0,0
9180,text9180.txt,1,13,64.27,99,1,25.77,13,7.69,69.23,46.15,15.38,7.69,0,7.69,0,0,0,7.69,0,15.38,15.38,0,0,0,30.77,0,0,7.69,0,0,0,0,0,0,0,0,30.77,0,0,0,0,7.69,0,0,7.69,0,0,0,15.38,0,15.38,0,0,0,0,0,0,15.38,7.69,0,7.69,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
9181,text9181.txt,1,22,96.29,81.84,85.21,25.77,22,22.73,63.64,40.91,4.55,4.55,0,0,0,0,4.55,0,9.09,13.64,4.55,0,9.09,0,9.09,0,0,0,4.55,0,0,0,0,0,0,0,13.64,0,0,0,0,9.09,4.55,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,9.09,0,4.55,4.55,0,0,0,9.09,0,18.18,0,13.64,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,13.64,4.55,9.09,0,0,0,0,0,0,0,0,0
9182,text9182.txt,1,28,99,63.97,13.15,99,28,21.43,75,42.86,3.57,0,0,0,0,0,0,3.57,14.29,17.86,3.57,3.57,0,0,14.29,3.57,0,0,0,0,7.14,7.14,0,0,0,0,3.57,0,3.57,0,0,10.71,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,3.57,3.57,7.14,0,0,7.14,3.57,0,14.29,3.57,10.71,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,10.71,3.57,0,0,0,0,0,7.14,0,0,0,0
9183,text9183.txt,1,21,99,82.96,37.24,25.77,21,23.81,80.95,33.33,9.52,4.76,0,0,0,0,4.76,4.76,9.52,14.29,0,0,0,0,14.29,14.29,14.29,0,0,4.76,0,0,0,0,0,0,19.05,0,0,4.76,4.76,14.29,4.76,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,0,0,14.29,4.76,0,4.76,4.76,0,0,14.29,0,0,9.52,0,0,0,0,0,0,0,0,23.81,4.76,0,0,0,0,0,9.52,0,0,9.52,0
9184,text9184.txt,1,22,20.93,99,61.34,94.75,7.33,40.91,81.82,22.73,13.64,13.64,0,13.64,0,0,0,0,0,4.55,13.64,4.55,0,4.55,27.27,9.09,4.55,0,13.64,0,4.55,4.55,0,0,0,0,22.73,0,0,0,0,13.64,0,9.09,0,0,0,4.55,4.55,0,4.55,0,0,0,0,0,0,31.82,13.64,9.09,9.09,0,0,22.73,9.09,0,18.18,0,9.09,9.09,22.73,0,0,9.09,0,0,0,0,0,0,0,0,22.73,13.64,4.55,0,0,0,0,4.55,0,0,0,0
9185,text9185.txt,1,13,92.84,50,1,25.77,13,15.38,61.54,46.15,7.69,0,0,0,0,0,0,7.69,15.38,7.69,15.38,0,0,0,15.38,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,23.08,7.69,0,0,0,0,0,0,0,0,15.38,0
9186,text9186.txt,1,9,92.84,86.68,4.97,25.77,9,33.33,55.56,55.56,22.22,11.11,0,11.11,0,0,0,11.11,11.11,22.22,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
9187,text9187.txt,1,24,99,33.83,74.76,25.77,24,16.67,83.33,45.83,0,0,0,0,0,0,0,0,20.83,20.83,4.17,0,0,0,8.33,8.33,8.33,0,12.5,4.17,0,0,0,0,0,0,0,0,0,0,0,12.5,0,8.33,0,0,0,4.17,0,0,0,0,0,0,0,0,0,20.83,8.33,0,8.33,4.17,0,0,4.17,0,20.83,0,8.33,12.5,0,0,0,0,0,0,0,0,0,0,0,0,16.67,4.17,0,0,0,0,0,0,0,0,8.33,4.17
9188,text9188.txt,1,11,98.22,81.84,2.4,25.77,11,18.18,81.82,54.55,9.09,0,0,0,0,0,0,9.09,9.09,27.27,0,18.18,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
9189,text9189.txt,1,13,92.84,22.08,94.81,25.77,13,38.46,69.23,38.46,0,0,0,0,0,0,0,0,7.69,15.38,7.69,7.69,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,23.08,0,0,23.08,7.69,0,0,7.69,0,0,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0
9190,text9190.txt,1,22,92.84,18.16,2.4,25.77,22,36.36,77.27,31.82,4.55,0,0,0,0,0,0,4.55,4.55,13.64,9.09,0,0,4.55,13.64,0,0,4.55,18.18,4.55,9.09,4.55,4.55,0,0,0,0,0,0,0,0,9.09,0,0,0,4.55,0,4.55,0,0,0,0,4.55,0,4.55,0,0,9.09,0,0,4.55,0,4.55,9.09,4.55,0,4.55,0,4.55,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,18.18,4.55,4.55,0,0,0,0,0,0,0,0,9.09
9191,text9191.txt,1,25,95.99,65.56,1.59,25.77,25,36,60,28,4,0,0,0,0,0,0,4,8,8,0,4,4,0,20,0,0,4,8,0,0,0,0,0,0,0,4,0,0,0,0,8,8,0,0,0,0,0,4,0,4,0,4,0,4,0,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4
9192,text9192.txt,1,8,92.84,50,99,25.77,8,12.5,62.5,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,37.5,12.5,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
9193,text9193.txt,1,11,98.22,50,1,25.77,5.5,36.36,72.73,27.27,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,9.09,0,9.09,9.09,0,9.09,0,0,9.09,0,0,0,0,9.09,0,0,0,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,0,27.27,27.27,0,0,0,0,0,0,0,0,0,0
9194,text9194.txt,1,15,97.34,74.76,43.37,25.77,15,26.67,66.67,26.67,0,0,0,0,0,0,0,0,0,26.67,0,0,20,0,6.67,20,20,0,13.33,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,6.67,6.67,0,0,0,0,20,6.67,13.33,0,20,0,0,6.67,0,0,0,0,0,0,0,0,33.33,6.67,20,0,0,0,0,0,0,0,0,6.67
9195,text9195.txt,1,31,84.23,74.07,20.84,99,15.5,35.48,67.74,45.16,12.9,6.45,0,6.45,0,0,0,6.45,0,22.58,0,3.23,9.68,3.23,3.23,6.45,6.45,3.23,6.45,3.23,6.45,6.45,0,0,0,0,6.45,0,0,0,0,3.23,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,12.9,6.45,0,3.23,3.23,0,3.23,0,0,12.9,0,6.45,6.45,6.45,0,0,3.23,0,0,0,0,0,0,0,0,12.9,6.45,3.23,0,0,0,0,3.23,0,0,0,0
9196,text9196.txt,1,22,99,67.52,11,25.77,22,13.64,81.82,36.36,4.55,0,0,0,0,0,0,4.55,4.55,22.73,0,4.55,4.55,0,13.64,0,4.55,0,9.09,4.55,0,0,0,0,0,0,4.55,0,0,0,0,4.55,0,0,0,0,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,13.64,4.55,4.55,4.55,0,0,0,18.18,0,0,0,0,0,0,0,0,13.64,13.64,0,0,0,0,0,0,0,0,0,0
9197,text9197.txt,1,12,92.84,50,1,25.77,6,41.67,66.67,16.67,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,8.33,0,0,0,0,25,0,0,0,16.67,0,0,0,0,0,0,0,41.67,33.33,0,0,0,0,0,8.33,0,0,0,0
9198,text9198.txt,1,13,82,99,63.54,99,13,30.77,92.31,23.08,15.38,15.38,0,0,15.38,0,0,0,0,7.69,0,0,0,0,0,15.38,7.69,0,0,7.69,7.69,7.69,0,0,0,0,23.08,7.69,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,7.69,0,7.69,0,0,23.08,7.69,0,15.38,0,0,0,0,0,23.08,0,15.38,7.69,23.08,7.69,7.69,23.08,0,0,0,0,0,0,0,0,46.15,7.69,23.08,0,0,0,0,0,15.38,0,0,0
9199,text9199.txt,1,8,99,89.42,99,25.77,8,37.5,75,37.5,0,0,0,0,0,0,0,0,12.5,25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,37.5,0,12.5,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,text9200.txt,1,22,92.84,81.84,1,25.77,22,27.27,68.18,36.36,9.09,0,0,0,0,0,0,9.09,9.09,9.09,9.09,0,0,0,13.64,0,0,4.55,13.64,0,0,0,0,0,0,0,9.09,0,0,0,0,4.55,0,0,4.55,0,0,0,4.55,0,4.55,0,0,0,0,0,0,18.18,0,9.09,9.09,4.55,0,9.09,0,0,4.55,0,0,4.55,9.09,0,0,4.55,0,0,0,0,0,0,0,0,18.18,4.55,0,0,0,0,0,0,9.09,0,0,4.55
9201,text9201.txt,1,10,98.46,84.14,3.37,1,10,40,80,30,0,0,0,0,0,0,0,0,0,20,10,0,0,0,30,0,0,0,0,0,10,0,10,10,0,0,10,0,0,0,0,10,0,10,0,0,0,0,10,0,10,0,10,0,10,0,0,20,0,10,0,0,10,10,20,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
9202,text9202.txt,1,18,99,50,98.01,25.77,18,22.22,77.78,33.33,0,0,0,0,0,0,0,0,16.67,11.11,5.56,0,0,0,5.56,16.67,16.67,0,11.11,11.11,0,0,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,5.56,0,0,5.56,0,27.78,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,11.11,0,0,0,0,0,0,0,0,0
9203,text9203.txt,1,16,99,73.4,74.76,25.77,16,25,75,37.5,0,0,0,0,0,0,0,0,12.5,25,0,6.25,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,6.25,0,0,25,6.25,12.5,6.25,12.5,6.25,0,0,0,0,0,0,0,0,0,0,25,6.25,6.25,0,0,0,0,0,0,0,12.5,0
9204,text9204.txt,1,22,99,67.52,31.94,25.77,22,18.18,86.36,50,0,0,0,0,0,0,0,0,18.18,31.82,0,9.09,0,0,4.55,4.55,0,0,9.09,4.55,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,4.55,0,0,18.18,4.55,4.55,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,22.73,4.55,0,0,0,0,0,0,9.09,0,0,9.09
9205,text9205.txt,1,19,86.18,70.08,4.05,97.58,19,10.53,94.74,47.37,10.53,5.26,0,0,0,5.26,0,5.26,5.26,15.79,15.79,0,0,0,21.05,0,0,5.26,15.79,0,5.26,5.26,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,10.53,0,10.53,0,0,0,5.26,15.79,10.53,15.79,0,5.26,10.53,0,0,0,15.79,0,0,0,0,0,0,0,0,21.05,5.26,5.26,0,0,0,0,5.26,0,0,0,5.26
9206,text9206.txt,1,26,97.77,35.01,5.76,1,26,19.23,76.92,38.46,7.69,0,0,0,0,0,0,7.69,7.69,15.38,3.85,0,3.85,0,7.69,7.69,7.69,0,15.38,15.38,3.85,0,3.85,0,0,3.85,0,0,0,0,0,3.85,0,0,0,0,0,3.85,0,0,0,0,3.85,0,3.85,0,0,11.54,0,7.69,0,3.85,0,7.69,3.85,0,7.69,0,0,7.69,7.69,0,0,3.85,0,0,0,0,0,0,0,0,11.54,3.85,3.85,0,0,0,0,0,0,0,0,3.85
9207,text9207.txt,1,8,99,50,1,1,8,25,75,37.5,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,12.5,0,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
9208,text9208.txt,1,12,92.84,79.76,1.79,25.77,12,25,50,16.67,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,25,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
9209,text9209.txt,1,15,97.34,50,82.75,1,15,33.33,66.67,46.67,0,0,0,0,0,0,0,0,13.33,13.33,6.67,13.33,0,0,6.67,0,0,0,6.67,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,13.33,0,26.67,0,20,13.33,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
9210,text9210.txt,1,12,80.75,95.2,23.51,99,12,33.33,83.33,41.67,16.67,8.33,0,0,0,8.33,0,8.33,0,25,0,8.33,8.33,0,25,8.33,0,0,0,0,8.33,8.33,0,0,0,0,16.67,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,16.67,0,0,8.33,8.33,0,16.67,0,0,25,8.33,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
9211,text9211.txt,1,9,92.84,86.68,4.97,25.77,9,44.44,88.89,55.56,11.11,11.11,0,0,0,0,11.11,0,11.11,22.22,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,0,11.11,0,11.11,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
9212,text9212.txt,1,13,9.98,50,1,1,13,46.15,69.23,46.15,7.69,0,0,0,0,0,0,7.69,7.69,0,15.38,7.69,7.69,7.69,15.38,0,0,0,0,0,7.69,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,30.77,7.69,7.69,0,0,0,0,0,0,0,15.38,0
9213,text9213.txt,1,23,99,80.77,9.25,93.61,7.67,34.78,73.91,30.43,4.35,0,0,0,0,0,0,4.35,8.7,17.39,0,0,0,0,8.7,0,0,0,0,0,4.35,4.35,0,0,0,0,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,17.39,4.35,8.7,4.35,0,0,0,8.7,4.35,13.04,0,13.04,0,17.39,0,0,0,0,0,0,0,0,0,0,0,34.78,21.74,0,0,0,0,0,0,8.7,4.35,0,0
9214,text9214.txt,1,9,98.75,98.62,58.07,25.77,9,33.33,77.78,55.56,11.11,11.11,0,11.11,0,0,0,0,11.11,22.22,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,0,22.22,0,22.22,0,0,0,11.11,0,0,0,0,0,0,0,0,0,33.33,11.11,0,0,0,0,0,0,0,0,0,22.22
9215,text9215.txt,1,8,71.61,10.58,7.84,25.77,8,25,87.5,62.5,0,0,0,0,0,0,0,0,12.5,12.5,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,0,0,0,25,0,0,0
9216,text9216.txt,1,26,95.89,50,83.83,1,13,15.38,69.23,38.46,7.69,3.85,0,3.85,0,0,0,3.85,3.85,19.23,7.69,0,0,3.85,11.54,7.69,3.85,0,11.54,3.85,11.54,3.85,7.69,3.85,3.85,0,3.85,0,0,0,0,11.54,0,3.85,0,3.85,0,3.85,0,0,0,0,0,0,0,0,0,19.23,3.85,3.85,11.54,3.85,0,7.69,3.85,0,23.08,3.85,7.69,11.54,3.85,0,0,0,3.85,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,0,0,0,0,0,7.69,0
9217,text9217.txt,1,20,77.33,84.14,15.86,1,20,35,75,20,0,0,0,0,0,0,0,0,0,5,0,0,15,0,15,5,0,0,10,0,5,0,5,0,0,5,10,0,0,0,0,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,10,0,5,5,0,0,5,5,0,15,5,5,5,20,0,0,15,0,0,0,0,0,0,0,0,20,5,10,0,0,0,0,5,0,0,0,0
9218,text9218.txt,1,16,37.39,50,35.37,25.77,16,18.75,87.5,43.75,12.5,6.25,0,0,0,0,6.25,6.25,0,12.5,18.75,0,6.25,0,18.75,6.25,6.25,0,12.5,6.25,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,12.5,0,6.25,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,6.25,0,0,0,0,6.25,0,0,0,0
9219,text9219.txt,1,12,98.02,50,1,25.77,12,50,58.33,25,0,0,0,0,0,0,0,0,8.33,8.33,8.33,0,0,0,8.33,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8.33,16.67,0,0,0,8.33,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
9220,text9220.txt,1,15,99,50,10.08,25.77,15,46.67,73.33,33.33,6.67,6.67,0,0,0,6.67,0,0,0,26.67,0,0,0,6.67,6.67,0,0,0,20,0,0,0,0,0,0,0,13.33,0,0,0,6.67,6.67,0,0,0,0,0,6.67,6.67,0,6.67,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,6.67,0,13.33,0,13.33,0,13.33,0,0,13.33,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,6.67
9221,text9221.txt,1,11,98.22,50,31.94,99,11,27.27,81.82,45.45,0,0,0,0,0,0,0,0,9.09,18.18,9.09,9.09,0,0,9.09,9.09,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,9.09,9.09,0,9.09,0,0,18.18,0,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
9222,text9222.txt,1,12,92.84,95.2,1,25.77,12,50,75,16.67,8.33,8.33,0,0,0,8.33,0,0,0,8.33,0,0,0,0,16.67,0,0,0,8.33,0,0,0,0,0,0,0,16.67,0,0,8.33,0,8.33,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,16.67,0,0,16.67,0,0,16.67,8.33,0,8.33,0,0,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
