FileNum,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
910,910.txt,1,14,99,76.25,89.63,1,14,28.57,71.43,42.86,0,0,0,0,0,0,0,0,21.43,14.29,7.14,0,0,0,7.14,7.14,7.14,0,7.14,0,7.14,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,28.57,0,21.43,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
911,911.txt,1,15,99,25.24,43.37,25.77,15,33.33,73.33,40,6.67,0,0,0,0,0,0,6.67,6.67,20,0,0,6.67,0,0,6.67,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,13.33,0,0,13.33,13.33,0,0,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
912,912.txt,1,11,99,81.84,85.21,1,11,18.18,72.73,18.18,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,27.27,0,0,0,9.09,0,9.09,0,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,18.18,0,27.27,0,9.09,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
913,913.txt,1,8,92.84,99,1,25.77,8,62.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,0,0,0,0,25,0,0
914,914.txt,1,9,45.11,50,98.01,25.77,9,33.33,66.67,22.22,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,22.22,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,33.33,0,0,33.33,11.11,0,0,11.11,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,0,11.11,0,0,0,0
915,915.txt,1,24,37.39,99,1,92.4,12,25,79.17,41.67,8.33,8.33,0,0,8.33,0,0,0,4.17,4.17,20.83,0,4.17,0,29.17,0,0,0,4.17,0,4.17,4.17,0,0,0,0,16.67,4.17,0,0,0,8.33,0,4.17,0,4.17,0,0,0,0,0,0,12.5,0,12.5,0,0,4.17,0,0,4.17,0,0,0,12.5,12.5,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,20.83,4.17,0,0,0,0,4.17,4.17,0,8.33,0,0
916,916.txt,1,25,98.98,65.56,69.14,1,25,16,84,48,4,4,0,0,0,4,0,0,12,20,4,4,4,4,12,0,0,0,12,0,4,0,4,0,0,0,8,0,0,0,4,8,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,8,0,0,4,0,4,4,4,0,28,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0
917,917.txt,1,29,99,75.49,86.38,25.77,14.5,24.14,62.07,24.14,0,0,0,0,0,0,0,0,6.9,13.79,0,0,3.45,0,10.34,3.45,0,0,0,3.45,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,6.9,0,6.9,0,0,0,0,0,0,13.79,0,0,10.34,3.45,0,3.45,6.9,0,27.59,3.45,13.79,10.34,3.45,0,3.45,0,0,0,0,0,0,0,0,0,17.24,6.9,3.45,0,0,0,0,6.9,0,0,0,0
918,918.txt,1,18,92.84,71.09,23.51,1,18,16.67,61.11,44.44,5.56,5.56,0,0,0,0,5.56,0,5.56,16.67,5.56,5.56,5.56,0,11.11,0,0,0,16.67,0,5.56,0,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,11.11,0,5.56,5.56,0,0,5.56,5.56,0,16.67,0,11.11,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,0,0,0,0,0
919,919.txt,1,22,98.22,18.16,31.94,1,22,31.82,77.27,40.91,0,0,0,0,0,0,0,0,18.18,9.09,4.55,4.55,4.55,4.55,9.09,13.64,13.64,0,0,0,4.55,0,4.55,0,4.55,0,4.55,0,0,0,0,18.18,0,4.55,0,4.55,0,9.09,4.55,0,4.55,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,9.09,0,9.09,0,9.09,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0
920,920.txt,1,30,99,74.76,98.01,25.77,10,13.33,86.67,60,3.33,3.33,0,0,3.33,0,0,0,16.67,23.33,10,3.33,6.67,0,16.67,3.33,0,3.33,0,3.33,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,0,0,10,0,0,10,0,0,0,10,10,33.33,6.67,16.67,10,0,0,0,6.67,0,0,0,0,0,0,0,0,23.33,16.67,6.67,0,0,0,0,0,0,0,0,0
921,921.txt,1,25,99,78.82,1,99,8.33,28,48,16,0,0,0,0,0,0,0,0,8,8,0,0,0,0,4,4,0,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,4,0,4,4,4,0,0,4,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,8,0
922,922.txt,1,19,86.18,85.38,19.27,25.77,9.5,42.11,63.16,15.79,0,0,0,0,0,0,0,0,5.26,0,5.26,0,5.26,0,15.79,5.26,0,0,0,5.26,10.53,5.26,5.26,0,5.26,0,10.53,0,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,10.53,0,15.79,5.26,10.53,0,10.53,0,0,15.79,0,5.26,0,0,0,0,0,0,26.32,21.05,0,0,0,0,0,5.26,0,0,0,0
923,923.txt,1,12,99,79.76,99,25.77,12,16.67,100,33.33,0,0,0,0,0,0,0,0,8.33,16.67,8.33,0,0,0,8.33,0,0,0,25,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,8.33,8.33,0,41.67,8.33,16.67,16.67,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
924,924.txt,1,28,95.7,36.03,89.63,87.2,28,17.86,78.57,50,3.57,0,0,0,0,0,0,3.57,7.14,21.43,14.29,7.14,0,0,14.29,7.14,7.14,0,3.57,7.14,3.57,3.57,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,3.57,3.57,3.57,0,0,0,3.57,0,0,3.57,0,3.57,0,0,3.57,0,0,0,14.29,0,25,0,21.43,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,925.txt,1,9,92.84,99,58.07,25.77,9,66.67,77.78,22.22,11.11,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,0,0,0,11.11,0,0,11.11,22.22,0,0,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
926,926.txt,1,29,99,50,95.26,1,14.5,13.79,79.31,44.83,3.45,3.45,0,0,0,3.45,0,0,3.45,27.59,6.9,3.45,0,0,10.34,10.34,10.34,0,10.34,3.45,6.9,0,6.9,3.45,3.45,0,3.45,0,0,0,3.45,3.45,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,13.79,0,3.45,10.34,0,0,6.9,3.45,0,31.03,0,17.24,13.79,3.45,0,0,0,3.45,0,0,0,0,0,0,0,20.69,20.69,0,0,0,0,0,0,0,0,0,0
927,927.txt,1,13,99,77.92,99,99,13,30.77,76.92,30.77,7.69,0,0,0,0,0,0,7.69,7.69,15.38,0,0,0,0,15.38,7.69,7.69,0,7.69,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,15.38,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,23.08,0,7.69,15.38,0,0,7.69,0,7.69,38.46,7.69,23.08,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
928,928.txt,1,13,99,93.79,1,25.77,13,15.38,61.54,30.77,0,0,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,23.08,0,0,0,7.69,7.69,0,0,0,0,0,0,15.38,7.69,0,0,7.69,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
929,929.txt,1,7,67.14,7.67,1,25.77,7,14.29,85.71,57.14,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,14.29,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
930,930.txt,1,16,71.61,73.4,35.37,1,16,25,75,37.5,6.25,6.25,0,0,0,0,6.25,0,6.25,6.25,6.25,6.25,6.25,0,12.5,6.25,0,0,6.25,6.25,6.25,0,6.25,0,0,0,6.25,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,18.75,0,12.5,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
931,931.txt,1,20,92.84,30.86,3.37,96.76,20,15,80,30,5,0,0,0,0,0,0,5,10,10,5,5,5,0,10,5,0,0,10,0,5,5,0,0,0,0,0,0,0,0,0,15,0,10,5,5,0,5,0,0,0,0,0,0,0,0,0,25,0,15,10,0,0,0,10,5,10,0,0,5,25,0,0,5,0,0,0,0,0,0,0,0,35,5,10,0,0,0,0,0,10,10,0,0
932,932.txt,1,26,88.28,87.57,63.54,99,26,23.08,92.31,34.62,11.54,7.69,0,3.85,0,0,3.85,3.85,3.85,11.54,3.85,3.85,0,0,26.92,0,0,0,0,0,11.54,11.54,0,0,0,0,11.54,0,0,0,0,7.69,3.85,0,0,0,0,3.85,0,0,0,0,11.54,0,11.54,0,0,7.69,3.85,0,3.85,0,0,3.85,15.38,7.69,15.38,11.54,0,3.85,3.85,3.85,0,7.69,0,0,0,0,0,0,0,0,15.38,3.85,3.85,0,0,0,0,0,0,0,7.69,0
933,933.txt,1,12,80.75,50,23.51,99,12,25,75,41.67,8.33,0,0,0,0,0,0,8.33,8.33,8.33,16.67,0,0,0,25,0,0,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,8.33,0,8.33,0,0,0,0,16.67,0,16.67,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
934,934.txt,1,17,41.45,27.83,1,25.77,17,41.18,58.82,41.18,11.76,11.76,0,0,0,11.76,0,0,5.88,5.88,5.88,5.88,5.88,5.88,11.76,0,0,0,5.88,0,0,0,0,0,0,0,11.76,0,0,5.88,5.88,23.53,0,11.76,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,0,0,0,0,0,0,0,0,11.76,0
935,935.txt,1,17,1,50,28.81,25.77,17,23.53,88.24,58.82,23.53,11.76,5.88,0,0,5.88,0,11.76,0,0,23.53,5.88,0,5.88,41.18,0,0,0,0,0,0,0,0,0,0,0,17.65,0,0,5.88,0,11.76,5.88,0,0,0,0,5.88,11.76,0,11.76,0,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,29.41,0,5.88,0,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0
936,936.txt,1,13,99,77.92,1,25.77,13,23.08,46.15,15.38,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,15.38,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,7.69,0,7.69,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,0,0,0,0,0,0,7.69
937,937.txt,1,24,92.84,89.42,74.76,1,24,4.17,79.17,45.83,12.5,4.17,0,0,0,0,4.17,8.33,8.33,16.67,8.33,0,4.17,0,8.33,0,0,0,12.5,0,4.17,0,4.17,0,4.17,0,16.67,0,0,0,0,4.17,0,0,0,0,0,4.17,4.17,4.17,0,0,0,0,0,0,0,16.67,4.17,0,12.5,0,0,4.17,4.17,0,20.83,0,8.33,12.5,0,8.33,0,0,0,4.17,0,0,0,0,0,0,16.67,4.17,12.5,0,0,0,0,0,0,0,0,0
938,938.txt,1,15,69.57,74.76,43.37,25.77,15,13.33,86.67,40,6.67,6.67,0,0,0,6.67,0,0,0,13.33,6.67,0,13.33,0,13.33,6.67,6.67,0,6.67,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,13.33,0,0,26.67,0,13.33,13.33,13.33,0,0,20,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
939,939.txt,1,16,99,73.4,1,1,8,18.75,62.5,25,0,0,0,0,0,0,0,0,6.25,12.5,6.25,0,0,0,18.75,0,0,0,12.5,0,6.25,0,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,6.25,0,0,6.25,0,0,6.25,12.5,0,6.25,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,0,0,0,0,12.5,0
940,940.txt,1,14,99,76.25,52.86,1,14,35.71,64.29,21.43,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,7.14,7.14,0,0,7.14,0,7.14,0,7.14,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,7.14,7.14,7.14,0,0,14.29,0,14.29,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,50,7.14,7.14,0,0,0,0,7.14,0,0,0,28.57
941,941.txt,1,19,98.6,94.27,4.05,97.58,19,26.32,73.68,47.37,5.26,5.26,0,5.26,0,0,0,0,15.79,15.79,5.26,5.26,5.26,0,10.53,0,0,5.26,0,0,5.26,5.26,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,10.53,5.26,0,5.26,0,0,0,10.53,0,10.53,0,5.26,5.26,15.79,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
942,942.txt,1,17,73.36,11.97,91.95,25.77,17,17.65,100,64.71,11.76,11.76,11.76,0,0,0,0,0,17.65,11.76,11.76,5.88,11.76,0,17.65,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,11.76,5.88,0,17.65,0,11.76,5.88,17.65,0,0,17.65,0,0,0,0,0,0,0,0,17.65,5.88,11.76,0,0,0,0,0,0,0,0,0
943,943.txt,1,19,99,70.08,4.05,25.77,19,26.32,47.37,31.58,5.26,5.26,0,0,0,0,5.26,0,15.79,10.53,0,0,5.26,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,5.26,10.53,5.26,5.26,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,10.53,5.26,0,5.26,0,0,0,0,0,0,0,0
944,944.txt,1,11,92.84,81.84,85.21,1,11,18.18,90.91,36.36,9.09,9.09,0,9.09,0,0,0,0,9.09,9.09,0,0,9.09,0,18.18,18.18,18.18,0,18.18,9.09,9.09,0,9.09,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,27.27,9.09,9.09,9.09,0,0,18.18,0,0,18.18,9.09,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0
945,945.txt,1,6,60.8,50,1,25.77,6,50,66.67,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
946,946.txt,1,18,92.84,95.2,4.97,25.77,18,44.44,77.78,44.44,0,0,0,0,0,0,0,0,11.11,11.11,11.11,5.56,5.56,0,16.67,0,0,0,0,5.56,0,0,0,0,0,0,16.67,0,0,0,0,16.67,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,16.67,11.11,0,0,5.56,0,0,11.11,0,5.56,0,5.56,0,0,11.11,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
947,947.txt,1,11,92.84,50,85.21,25.77,11,27.27,81.82,36.36,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,18.18,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
948,948.txt,1,7,99,50,13.15,25.77,7,57.14,57.14,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,14.29,0,0,14.29,14.29,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
949,949.txt,1,13,97.77,50,63.54,25.77,13,23.08,84.62,38.46,0,0,0,0,0,0,0,0,15.38,7.69,7.69,0,7.69,0,23.08,7.69,7.69,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,23.08,0,23.08,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
950,950.txt,1,26,99,50,83.83,25.77,13,23.08,80.77,46.15,0,0,0,0,0,0,0,0,19.23,19.23,7.69,3.85,0,0,7.69,3.85,3.85,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,3.85,0,30.77,3.85,15.38,11.54,7.69,0,0,7.69,0,0,0,0,0,0,0,0,26.92,15.38,3.85,0,0,0,0,3.85,0,0,0,3.85
951,951.txt,1,32,95.4,50,74.76,1.42,8,18.75,81.25,40.62,6.25,0,0,0,0,0,0,6.25,9.38,12.5,9.38,3.12,0,0,9.38,9.38,3.12,0,6.25,6.25,3.12,0,3.12,0,3.12,0,0,0,0,0,0,6.25,0,3.12,0,3.12,0,0,3.12,0,0,3.12,0,0,0,0,0,18.75,0,3.12,15.62,0,0,0,9.38,0,25,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
952,952.txt,1,7,67.14,7.67,99,25.77,7,14.29,85.71,42.86,14.29,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,28.57,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,28.57,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
953,953.txt,1,23,99,80.77,2.02,25.77,7.67,17.39,78.26,47.83,4.35,4.35,0,4.35,0,0,0,0,8.7,21.74,8.7,0,0,4.35,13.04,0,0,0,8.7,4.35,0,0,0,0,0,0,8.7,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,8.7,0,0,8.7,0,8.7,0,0,0,0,8.7,0,0,0,0,0,0,0,0,17.39,13.04,4.35,0,0,0,0,0,0,0,0,0
954,954.txt,1,14,83,76.25,1.06,25.77,14,21.43,78.57,35.71,0,0,0,0,0,0,0,0,7.14,7.14,14.29,0,7.14,0,21.43,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,21.43,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,7.14,7.14,7.14,7.14,0,7.14,0,7.14,0,0,14.29,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
955,955.txt,1,10,99,84.14,3.37,1,10,10,50,30,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
956,956.txt,1,11,98.22,81.84,31.94,25.77,11,27.27,72.73,27.27,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,9.09,9.09,9.09,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,18.18,0,18.18,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
957,957.txt,1,22,98.22,67.52,61.34,94.75,22,18.18,81.82,45.45,0,0,0,0,0,0,0,0,13.64,13.64,4.55,4.55,9.09,0,4.55,13.64,0,0,9.09,4.55,4.55,4.55,0,0,0,0,4.55,0,0,0,0,9.09,0,0,0,4.55,4.55,0,0,0,0,0,4.55,4.55,0,0,0,13.64,4.55,0,4.55,4.55,0,4.55,4.55,0,22.73,0,18.18,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0
958,958.txt,1,10,92.84,50,43.37,1,10,20,100,40,0,0,0,0,0,0,0,0,10,10,10,10,0,0,10,10,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,20,0,10,0,0,10,20,0,10,10,30,0,0,20,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,30,20,0,0,0
959,959.txt,1,30,24.86,63.05,23.51,84.54,15,23.33,96.67,46.67,0,0,0,0,0,0,0,0,0,10,13.33,20,6.67,0,16.67,0,0,3.33,13.33,10,3.33,3.33,0,0,0,0,3.33,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16.67,3.33,10,6.67,0,3.33,6.67,10,6.67,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,10,6.67,3.33,0,0,0,0,0,0,0,0,0
960,960.txt,1,20,99,50,3.37,25.77,20,35,75,45,0,0,0,0,0,0,0,0,20,10,5,0,10,0,5,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,10,0,0,0,5,0,10,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
961,961.txt,1,19,92.84,85.38,81.22,25.77,19,26.32,73.68,42.11,10.53,5.26,0,0,0,0,5.26,5.26,5.26,15.79,10.53,0,0,0,10.53,0,0,5.26,5.26,5.26,0,0,0,0,0,0,10.53,0,0,0,0,10.53,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,5.26,5.26,0,26.32,0,10.53,15.79,5.26,0,0,10.53,0,0,0,0,0,0,0,0,15.79,5.26,10.53,0,0,0,0,0,0,0,0,0
962,962.txt,1,8,99,89.42,7.84,1,8,25,100,25,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,37.5,12.5,25,25,0,12.5,0,0,0,0,12.5,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
963,963.txt,1,16,92.84,89.42,1,1,16,18.75,81.25,50,0,0,0,0,0,0,0,0,6.25,18.75,12.5,6.25,6.25,0,18.75,6.25,6.25,0,0,0,6.25,0,6.25,0,6.25,0,12.5,0,0,6.25,0,6.25,0,6.25,0,0,0,0,6.25,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,6.25,18.75,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
964,964.txt,1,24,99,10.58,99,25.77,24,33.33,75,45.83,12.5,12.5,12.5,0,0,0,0,0,12.5,16.67,4.17,0,0,0,12.5,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,8.33,0,29.17,4.17,20.83,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0
965,965.txt,1,22,99,50,11,25.77,22,36.36,68.18,27.27,4.55,0,0,0,0,0,0,4.55,9.09,13.64,0,0,0,0,4.55,0,0,4.55,9.09,0,9.09,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,13.64,0,13.64,0,13.64,0,0,9.09,0,0,0,0,0,0,0,0,13.64,4.55,4.55,0,0,0,0,0,0,0,0,4.55
